,Name,total_area
444,Triangular nucleus of septum,3001121.5
445,Tuberal nucleus,4084048.1
446,Tuberomammillary nucleus,693840.9
447,"Tuberomammillary nucleus, dorsal part",274662.7
448,"Tuberomammillary nucleus, ventral part",419178.2
449,Vascular organ of the lamina terminalis,64948.899999999994
450,Ventral anterior-lateral complex of the thalamus,7240451.8
451,Ventral auditory area,11048356.3
452,"Ventral auditory area, layer 1",1642852.6
453,"Ventral auditory area, layer 2/3",2448963.1
454,"Ventral auditory area, layer 4",1245358.6
455,"Ventral auditory area, layer 5",3696646.7
456,"Ventral auditory area, layer 6a",1738717.5
457,"Ventral auditory area, layer 6b",275817.5
458,Ventral group of the dorsal thalamus,39607534.7
459,Ventral medial nucleus of the thalamus,7670728.0
460,Ventral part of the lateral geniculate complex,3288543.6
461,Ventral posterior complex of the thalamus,22812470.1
462,Ventral posterolateral nucleus of the thalamus,6947589.1
463,"Ventral posterolateral nucleus of the thalamus, parvicellular part",807723.0
464,Ventral posteromedial nucleus of the thalamus,13222980.5
465,"Ventral posteromedial nucleus of the thalamus, parvicellular part",1834177.0999999999
466,Ventral premammillary nucleus,1090475.5
467,Ventral tegmental area,1638271.4
468,Ventrolateral preoptic nucleus,500571.0
469,Ventromedial hypothalamic nucleus,4921599.4
470,Ventromedial preoptic nucleus,478714.3
471,Visceral area,17034585.6
472,"Visceral area, layer 1",2402562.9
473,"Visceral area, layer 2/3",3825619.85
474,"Visceral area, layer 4",1302545.86
475,"Visceral area, layer 5",5236389.4
476,"Visceral area, layer 6a",3881775.9
477,"Visceral area, layer 6b",385691.53
478,Visual areas,19853914.5
479,Xiphoid thalamic nucleus,807310.2
480,Zona incerta,14521265.9
481,alveus,8788949.3
482,amygdalar capsule,1223741.6
483,"anterior commissure, olfactory limb",2389934.6
484,"anterior commissure, temporal limb",1555511.4
485,auditory radiation,2912190.9
486,brachium of the superior colliculus,1192456.6
487,c-fos positive,1958017887.9
488,cerebal peduncle,3685673.3
489,cerebral aqueduct,16370.8
490,cerebral nuclei related,870836.1
491,cerebrum related,42663475.3
492,cervicothalamic tract,1328254.6
493,choroid plexus,6459612.4
494,cingulum bundle,8900004.6
495,columns of the fornix,2194070.6
496,commissural branch of stria terminalis,256533.8
497,corpus callosum,49329872.4
498,"corpus callosum, anterior forceps",5288913.3
499,"corpus callosum, body",24477942.93
500,"corpus callosum, extreme capsule",736984.7
501,"corpus callosum, posterior forceps",5941296.0
502,"corpus callosum, splenium",5947238.62
503,corticospinal tract,19873529.8
504,cranial nerves,16050762.2
505,dorsal fornix,307641.79
506,dorsal hippocampal commissure,3785965.6
507,dorsal roots,1328254.6
508,epithalamus related,4402335.3
509,external capsule,4152520.8
510,external medullary lamina of the thalamus,945891.0
511,extrapyramidal fiber systems,870836.1
512,fasciculus retroflexus,1354428.4
513,fiber tracts,169467275.7
514,fimbria,12728244.3
515,fornix system,28311129.5
516,genu of corpus callosum,6937513.0
517,habenular commissure,454905.4
518,hippocampal commissures,4262909.6
519,hypothalamus related,6503648.82
520,internal capsule,16187856.5
521,lateral forebrain bundle system,84069355.5
522,"lateral olfactory tract, body",1919095.9
523,"lateral olfactory tract, general",1919095.9
524,lateral ventricle,25139451.5
525,mammillary peduncle,86976.2
526,mammillary related,1547324.0
527,mammillotegmental tract,106040.8
528,mammillothalamic tract,1102668.7
529,medial corticohypothalamic tract,29329.3
530,medial forebrain bundle,368209.12
531,medial forebrain bundle system,49167124.2
532,medial lemniscus,1328254.6
533,nigrostriatal tract,870836.1
534,oculomotor nerve,582001.5
535,olfactory nerve,4309032.0
536,optic chiasm,2712406.9
537,optic nerve,9831474.3
538,optic radiation,11007933.3
539,optic tract,5435915.59
540,postcommissural fornix,2223400.0
541,posterior commissure,582001.5
542,posteromedial visual area,3517816.2
543,"posteromedial visual area, layer 1",565211.1
544,"posteromedial visual area, layer 2/3",914411.1
545,"posteromedial visual area, layer 4",343481.8
546,"posteromedial visual area, layer 5",952080.1
547,"posteromedial visual area, layer 6a",620857.2
548,"posteromedial visual area, layer 6b",121775.1
549,principal mammillary tract,251638.2
550,root,1856363824.1
551,stria medullaris,2593001.4
552,stria terminalis,2673088.57
553,subependymal zone,1069353.9
554,supra-callosal cerebral white matter,7206872.8
555,supraoptic commissures,185781.1
556,thalamus related,14865973.0
557,third ventricle,7939978.4
558,ventral hippocampal commissure,476944.0
559,ventricular systems,33096493.2
