,Name,total_area
370,"Retrosplenial area, dorsal part, layer 2/3",4499259.0
371,"Retrosplenial area, dorsal part, layer 5",5429712.3
372,"Retrosplenial area, dorsal part, layer 6a",3479289.9
373,"Retrosplenial area, dorsal part, layer 6b",195530.7
374,"Retrosplenial area, lateral agranular part",9964801.3
375,"Retrosplenial area, lateral agranular part, layer 1",1770520.1
376,"Retrosplenial area, lateral agranular part, layer 2/3",2701311.6
377,"Retrosplenial area, lateral agranular part, layer 5",3305410.9
378,"Retrosplenial area, lateral agranular part, layer 6a",1965452.0
379,"Retrosplenial area, lateral agranular part, layer 6b",222106.2
380,"Retrosplenial area, ventral part",21558304.900000002
381,"Retrosplenial area, ventral part, layer 1",4552859.7
382,"Retrosplenial area, ventral part, layer 2/3",5156939.9
383,"Retrosplenial area, ventral part, layer 5",8311734.6
384,"Retrosplenial area, ventral part, layer 6a",3198974.3000000003
385,"Retrosplenial area, ventral part, layer 6b",337803.7
386,Rhomboid nucleus,754663.1
387,Root,1824394936.5
388,Rostral linear nucleus raphe,55353.2
389,"Rostrolateral area, layer 1",1217109.6
390,"Rostrolateral area, layer 2/3",1967941.13
391,"Rostrolateral area, layer 4",1042482.4
392,"Rostrolateral area, layer 5",1746811.33
393,"Rostrolateral area, layer 6a",1089426.4
394,"Rostrolateral area, layer 6b",203730.71
395,Rostrolateral visual area,7267501.3
396,Secondary motor area,29650580.6
397,"Secondary motor area, layer 1",4281996.0
398,"Secondary motor area, layer 2/3",7542143.3
399,"Secondary motor area, layer 5",9782307.7
400,"Secondary motor area, layer 6a",7729509.9
401,"Secondary motor area, layer 6b",314624.4
402,Septofimbrial nucleus,3595416.8000000003
403,Septohippocampal nucleus,245467.2
404,Somatomotor areas,82282172.9
405,Somatosensory areas,250195589.5
406,Striatum,321537482.9
407,Striatum dorsal region,195314750.4
408,Striatum ventral region,51297692.4
409,Striatum-like amygdalar nuclei,29110412.2
410,Subcommissural organ,111900.7
411,Subfornical organ,219678.0
412,Subgeniculate nucleus,226144.8
413,Subiculum,2350191.7
414,Submedial nucleus of the thalamus,2578536.6
415,Subparafascicular area,675764.39
416,Subparafascicular nucleus,1711734.7
